CustomerID,FirstName,LastName,CreditCardNumber,OrderID,PurchaseDate,DeliveryDate,ShippingClass,ProductID,Department,Category,ItemPurchased,Quantity,Price,ShippingCost,Discount,Sales,Profit,DistributionCenterID,DeliveryZipCode,HomeZipCode,TransactionStatus,City,Region,State,Country,Segment,OrderPriority,OrderReturned,OrderDeliveryDelayed,Rating,ReviewID,Friends,SharedWith,ZipCodeInSupplyChainNet,CityInSupplyChainNet,StateInSupplyChainNet,LatitudeInSupplyChainNet,LongitudeInSupplyChainNet,FacilityIDInSupplyChainNet,DistributionCenterIDInSupplyChainNet,WarehouseIDInSupplyChainNet
443-85-3105,Paxton,Paucek,xxxx-xxxx-xxxx-5556,22e12e86-6850-40ad-8164-6ca92e2a5826,Mon May 09 22:31:32 EDT 2022,Tue May 10 22:32:05 EDT 2022,Next Day,CLO-SH-4802-884,Clothing,Shorts,Everlane Shorts - Black,5,769.29,8.49,16.68,3838.2599999999998,575.7389999999999,DistributionCenter_97,30324,30324,Declined,Atlanta,TO_BE_ADDED,GA,USA,Home Office,low,No,No,3,12e86-6850,820-78-9464;474-41-4526,820-78-9464;474-41-4526,30324,Atlanta,GA,33.818304,-84.35779,,DistributionCenter_97,Warehouse_17
495-59-1513,Lisa,Huel,xxxx-xxxx-xxxx-5643,4d1f7de9-199b-4923-b2e7-9d622e01dd6c,Mon May 09 22:29:27 EDT 2022,Sat May 14 22:29:21 EDT 2022,Standard,ELE-PH-6612-419,Electronics,Phones,LG Wireless Phone,3,550.54,10.03,19.79,1641.86,197.02319999999997,DistributionCenter_38,90022,90022,Approved,Los Angeles,TO_BE_ADDED,CA,USA,Home Office,High,No,Yes,4,,,,90022,Los Angeles,CA,34.023662,-118.15581,,DistributionCenter_38,Warehouse_13
232-18-0893,Keara,Stroman,xxxx-xxxx-xxxx-9280,59935665-c0ea-468d-9788-cab264d145b5,Mon May 09 22:28:58 EDT 2022,Sat May 14 22:32:52 EDT 2022,Standard,SPO-AT-7606-703,Sports,Athletic Clothing,Compression Shorts - Yellow,3,62.9,15.97,11.46,193.20999999999998,3.8642,DistributionCenter_20,10002,10002,Declined,New York,TO_BE_ADDED,NY,USA,Corporate,High,No,No,2,35665-c0ea,727-70-4771;351-15-9237,727-70-4771;351-15-9237,10002,New York,NY,40.71704,-73.987,,DistributionCenter_20,Warehouse_7
526-36-0376,Lucile,Raynor,xxxx-xxxx-xxxx-1973,529388ed-73a5-4f32-b2db-0f5c7284e71b,Mon May 09 22:37:24 EDT 2022,Sat May 14 22:31:17 EDT 2022,Standard,FUR-TA-7411-378,Furniture,Tables,Laptop Table - Multipurpose,2,345.87,11.83,19.66,683.9100000000001,75.23010000000001,DistributionCenter_89,30321,30321,Approved,Atlanta,TO_BE_ADDED,GA,USA,Corporate,Critical,No,No,1,,035-86-6264;356-70-4418,,30321,Atlanta,GA,33.844371,-84.47405,,DistributionCenter_89,Warehouse_16
745-87-1495,Will,Jaskolski,xxxx-xxxx-xxxx-9220,49a268dc-04dd-4324-9c79-96ffd54d351b,Mon May 09 22:31:04 EDT 2022,Wed May 11 22:28:03 EDT 2022,Two Day,SPO-HU-5323-338,Sports,Hunting & Fishing,Fishing Lure,3,761.4,16.08,27.79,2272.49,318.1486,DistributionCenter_4,60664,60664,Approved,Chicago,TO_BE_ADDED,IL,USA,Consumer,High,No,No,0,,433-62-9561,433-62-9561,60664,Chicago,IL,41.811929,-87.68732,,DistributionCenter_4,Warehouse_2
737-25-8319,Uriel,Sanford,xxxx-xxxx-xxxx-6537,68eb00e2-aa75-4bef-95d0-260d89ff0386,Mon May 09 22:29:45 EDT 2022,Wed May 11 22:35:47 EDT 2022,Two Day,ELE-AC-8354-226,Electronics,Accessories,Logitech 10 GB Pen Drive,2,142.67,12.42,11.8,285.96,48.6132,DistributionCenter_82,37211,37211,Approved,Nashville,TO_BE_ADDED,TN,USA,Home Office,medium,No,Yes,3,,443-02-3939,,37211,Nashville,TN,36.079259,-86.72584,,DistributionCenter_82,Warehouse_2
341-44-1545,Tia,Cummings,xxxx-xxxx-xxxx-3351,89ff259b-7853-4f95-8be8-21cb08f7ef5c,Mon May 09 22:26:23 EDT 2022,Tue May 10 22:32:35 EDT 2022,Next Day,CLO-TS-7851-482,Clothing,TShirt,JCrew Tshirt - White,2,31.45,4.71,8.78,58.83,10.001100000000001,DistributionCenter_3,60677,60677,Approved,Chicago,TO_BE_ADDED,IL,USA,Corporate,Critical,No,No,4,f259b-7853,,,60677,Chicago,IL,41.811929,-87.68732,,DistributionCenter_3,Warehouse_2
453-68-6616,Elisha,Stokes,xxxx-xxxx-xxxx-2826,97e1d50e-64fc-4edf-8f79-5786061f7e88,Mon May 09 22:29:29 EDT 2022,Sat May 14 22:34:52 EDT 2022,Standard,GRO-BE-9365-133,Grocery,Beans,Kidney Beans,1,1.3,2.28,0.59,2.9899999999999998,0.4784,DistributionCenter_19,10111,10111,Approved,New York,TO_BE_ADDED,NY,USA,Corporate,Critical,No,No,1,1d50e-64fc,503-55-4231;486-37-9730;358-95-5369;490-25-4908,358-95-5369,10111,New York,NY,40.759235,-73.97775,,DistributionCenter_19,Warehouse_6
147-98-6350,Stacy,Bogan,xxxx-xxxx-xxxx-3767,48f0480e-a7a5-4988-b426-ce6c59d45133,Mon May 09 22:34:53 EDT 2022,Wed May 11 22:25:21 EDT 2022,Two Day,FUR-FU-3170-141,Furniture,Furnishings,PVC Carpeting,4,247.63,17.47,11.64,996.35,79.708,DistributionCenter_86,37249,37249,Approved,Nashville,TO_BE_ADDED,TN,USA,Corporate,High,No,No,0,,729-87-3552;484-52-4840;347-80-6049,484-52-4840,37249,Nashville,TN,36.186605,-86.785248,,DistributionCenter_86,Warehouse_3
863-54-9713,Deja,Schneider,xxxx-xxxx-xxxx-7254,942abda6-3afe-4f58-ab8d-60590bee09a0,Mon May 09 22:33:09 EDT 2022,Wed May 11 22:26:01 EDT 2022,Two Day,GRO-PA-7669-295,Grocery,Pasta,Rigatoni,2,1.54,2.12,0.71,4.49,0.8531000000000001,DistributionCenter_6,60650,60650,Approved,Chicago,TO_BE_ADDED,IL,USA,Consumer,High,No,No,4,abda6-3afe,415-78-8594;064-14-1224;778-79-3217,064-14-1224;778-79-3217,60650,Chicago,IL,41.818682,-87.743454,,DistributionCenter_6,Warehouse_2
599-11-2730,Tommie,Paucek,xxxx-xxxx-xxxx-0063,00500953-ee98-4e0e-8906-21f3170d8a69,Mon May 09 22:29:12 EDT 2022,Sat May 14 22:39:31 EDT 2022,Standard,SPO-FI-0715-444,Sports,Fitness,Cleats,3,94.29,5.01,40.47,247.41,7.4223,DistributionCenter_95,30355,30355,Approved,Atlanta,TO_BE_ADDED,GA,USA,Home Office,medium,No,No,2,,709-50-8031;470-53-6078;838-37-3344,,30355,Atlanta,GA,33.844371,-84.47405,,DistributionCenter_95,Warehouse_17
460-19-6286,Brady,Bartoletti,xxxx-xxxx-xxxx-2470,5a0bf406-d56c-4969-bc9e-76b4fb8c3864,Mon May 09 22:33:24 EDT 2022,Sat May 14 22:31:33 EDT 2022,Standard,OFF-AR-3526-785,Office Supplies,Art,Watercolor Pencils,3,9.56,1.0,1.37,28.31,1.9817,DistributionCenter_16,10281,10281,Approved,New York,TO_BE_ADDED,NY,USA,Corporate,medium,Yes,No,1,,886-74-1876,,10281,New York,NY,40.714643,-74.014958,,DistributionCenter_16,Warehouse_5
246-74-1640,Chloe,McKenzie,xxxx-xxxx-xxxx-0416,36328751-5bb6-4ef6-bcfb-733bf4aa3689,Mon May 09 22:35:55 EDT 2022,Sat May 14 22:39:46 EDT 2022,Standard,GRO-NU-4222-728,Grocery,Nuts,Walnuts,3,8.51,1.99,2.02,25.5,4.335,DistributionCenter_84,37246,37246,Approved,Nashville,TO_BE_ADDED,TN,USA,Corporate,High,No,Yes,1,,709-61-9079,,37246,Nashville,TN,36.158606,-86.789998,DistributionCenter_84,DistributionCenter_84,Warehouse_2
044-09-7012,Caterina,Ryan,xxxx-xxxx-xxxx-7683,b74106e6-7ec4-451f-932e-9326ea4eb72d,Mon May 09 22:33:05 EDT 2022,Tue May 10 22:35:04 EDT 2022,Next Day,OFF-AP-7901-866,Office Supplies,Appliances,RFID Scanners,2,306.8,23.42,23.66,613.36,12.2672,DistributionCenter_48,33131,33131,Approved,Miami,TO_BE_ADDED,FL,USA,Home Office,Critical,No,No,1,106e6-7ec4,664-57-2046,,33131,Miami,FL,25.767368,-80.1893,,DistributionCenter_48,Warehouse_15
147-15-8046,Kali,Waelchi,xxxx-xxxx-xxxx-0911,c3d2dbfe-59a2-49ff-bf11-826b4fdbe6fe,Mon May 09 22:34:08 EDT 2022,Sat May 14 22:25:42 EDT 2022,Standard,GRO-PA-6022-012,Grocery,Pasta,Rigatoni,3,1.71,2.55,0.53,7.1499999999999995,0.9295,DistributionCenter_14,10037,10037,Approved,New York,TO_BE_ADDED,NY,USA,Corporate,Critical,No,Yes,3,,867-96-9712,,10037,New York,NY,40.813385,-73.93616,,DistributionCenter_14,Warehouse_5
526-36-0376,Lucile,Raynor,xxxx-xxxx-xxxx-1973,ee2f0346-7bdf-4c3a-ba74-623549757f4e,Mon May 09 22:39:33 EDT 2022,Tue May 10 22:40:10 EDT 2022,Next Day,CLO-TS-4485-784,Clothing,TShirt,Brooks Brothers Tshirt - Light Gray,5,58.81,3.56,7.33,290.28000000000003,20.319600000000005,DistributionCenter_41,90084,90084,Approved,Los Angeles,TO_BE_ADDED,CA,USA,Consumer,medium,No,No,3,,861-53-6456,861-53-6456,90084,Los Angeles,CA,33.786594,-118.298662,,DistributionCenter_41,Warehouse_13
019-10-8432,Erwin,Batz,xxxx-xxxx-xxxx-0907,5682c84b-eb3e-4e2a-b33b-951f06056078,Mon May 09 22:37:37 EDT 2022,Tue May 10 22:27:04 EDT 2022,Next Day,OFF-AR-4169-540,Office Supplies,Art,Office Calendar Maps,5,9.9,1.61,1.43,49.68,3.4776000000000002,DistributionCenter_74,75360,75360,Approved,Dallas,TO_BE_ADDED,TX,USA,Consumer,Critical,No,Yes,2,,,,75360,Dallas,TX,32.767268,-96.777626,,DistributionCenter_74,Warehouse_20
147-98-6350,Stacy,Bogan,xxxx-xxxx-xxxx-3767,9eecf4b7-7b75-4cb0-bbe8-b567ac75fa0a,Mon May 09 22:37:35 EDT 2022,Sat May 14 22:29:03 EDT 2022,Standard,FUR-FU-8072-555,Furniture,Furnishings,Granite Flooring Mat,5,221.98,17.3,10.76,1116.4399999999998,55.821999999999996,DistributionCenter_92,30353,30353,Approved,Atlanta,TO_BE_ADDED,GA,USA,Home Office,High,No,No,0,cf4b7-7b75,,,30353,Atlanta,GA,33.844371,-84.47405,,DistributionCenter_92,Warehouse_17
897-49-0168,Donald,Will,xxxx-xxxx-xxxx-9012,ccbf4bcd-ccd0-452b-b3ac-dcc45418bfe9,Mon May 09 22:36:50 EDT 2022,Tue May 10 22:35:18 EDT 2022,Next Day,SPO-AT-6031-473,Sports,Athletic Clothing,Athletic Socks - White,3,46.65,15.12,11.82,143.25,10.027500000000002,DistributionCenter_62,33169,33169,Approved,Miami,TO_BE_ADDED,FL,USA,Consumer,High,No,No,0,,395-56-5839;520-32-2434;198-60-2255;384-11-5159,395-56-5839;198-60-2255,33169,Miami,FL,25.94267,-80.21276,,DistributionCenter_62,Warehouse_17
445-37-4454,Rory,Feest,xxxx-xxxx-xxxx-1897,652ead07-f330-49e8-88d8-1bd72ce29a16,Mon May 09 22:30:42 EDT 2022,Tue May 10 22:26:35 EDT 2022,Next Day,SPO-FI-3137-095,Sports,Fitness,Swim Goggles,3,47.6,8.17,31.41,119.56000000000002,22.716400000000004,DistributionCenter_31,2127,2127,Approved,Boston,TO_BE_ADDED,MA,USA,Corporate,Critical,No,No,2,ead07-f330,,,2127,Boston,MA,42.33499,-71.04562,,DistributionCenter_31,Warehouse_11
524-48-3047,Watson,Hills,xxxx-xxxx-xxxx-1397,1821a31f-b55d-48c9-ad11-78223cddfa7d,Mon May 09 22:34:41 EDT 2022,Tue May 10 22:28:11 EDT 2022,Next Day,CLO-TS-4856-864,Clothing,TShirt,JCrew Tshirt - Salmon,4,38.47,3.99,8.83,149.04,22.355999999999998,DistributionCenter_84,37246,37246,Approved,Nashville,TO_BE_ADDED,TN,USA,Consumer,medium,No,Yes,3,1a31f-b55d,570-60-5897;686-10-9697,570-60-5897,37246,Nashville,TN,36.158606,-86.789998,DistributionCenter_84,DistributionCenter_84,Warehouse_2
745-87-1495,Will,Jaskolski,xxxx-xxxx-xxxx-9220,3c5ce4cd-dec1-43a5-b8ed-33cf4b11f249,Mon May 09 22:28:43 EDT 2022,Tue May 10 22:28:21 EDT 2022,Next Day,SPO-HU-2432-335,Sports,Hunting & Fishing,Fishing Rod,2,709.9,6.88,38.37,1388.3100000000002,194.36340000000004,DistributionCenter_52,33146,33146,Approved,Miami,TO_BE_ADDED,FL,USA,Corporate,medium,Yes,No,2,,422-90-1962;781-76-2599,422-90-1962;781-76-2599,33146,Miami,FL,25.720728,-80.27255,,DistributionCenter_52,Warehouse_16
195-68-7756,Brett,Eichmann,xxxx-xxxx-xxxx-8340,5e2e490b-8685-4b09-85db-4f8e4ef76451,Mon May 09 22:29:42 EDT 2022,Wed May 11 22:39:01 EDT 2022,Two Day,OFF-AR-4708-347,Office Supplies,Art,Highlighter - Yellow Ink,4,8.66,1.46,1.27,34.83,1.3932,DistributionCenter_95,31145,31145,Approved,Atlanta,TO_BE_ADDED,GA,USA,Consumer,High,Yes,No,1,,046-44-1517;691-39-7176;781-76-2599;635-90-6514,046-44-1517;635-90-6514,31145,Atlanta,GA,33.891251,-84.07456,,DistributionCenter_95,Warehouse_17
044-09-7012,Caterina,Ryan,xxxx-xxxx-xxxx-7683,77b7cfa5-b7d1-47c9-a5a6-b979f022fc98,Mon May 09 22:27:41 EDT 2022,Tue May 10 22:33:41 EDT 2022,Next Day,CLO-TS-7552-835,Clothing,TShirt,Brooks Brothers Tshirt - Light Gray,4,97.64,4.25,7.04,387.77,77.554,DistributionCenter_10,60656,60656,Approved,Chicago,TO_BE_ADDED,IL,USA,Corporate,low,Yes,No,3,,,,60656,Chicago,IL,41.97508,-87.8163,,DistributionCenter_10,Warehouse_3
394-44-8062,Eldora,White,xxxx-xxxx-xxxx-8397,43c79f8c-fb88-410b-823f-b65e3b7a591a,Mon May 09 22:29:18 EDT 2022,Sat May 14 22:36:18 EDT 2022,Standard,FUR-TA-3815-390,Furniture,Tables,Lively Conference Table - Assembled,4,268.66,14.39,11.4,1077.63,161.64450000000002,DistributionCenter_27,10211,10211,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,medium,No,No,0,79f8c-fb88,826-92-3145;615-99-6919,826-92-3145;615-99-6919,10211,New York,NY,40.780751,-73.977182,,DistributionCenter_27,Warehouse_9
316-06-3920,Hoyt,Medhurst,xxxx-xxxx-xxxx-9106,390cb5dd-ad27-4cd3-bfe6-c028b52113d3,Mon May 09 22:30:53 EDT 2022,Sat May 14 22:36:24 EDT 2022,Standard,SPO-GO-3368-473,Sports,Golf,Golf Clubs - Titleist,3,579.91,28.93,68.76,1699.9,305.982,DistributionCenter_22,10113,10113,Approved,New York,TO_BE_ADDED,NY,USA,Consumer,medium,No,No,4,cb5dd-ad27,718-17-2544;159-62-6417;044-40-2211,159-62-6417,10113,New York,NY,40.780751,-73.977182,,DistributionCenter_22,Warehouse_7
511-64-7545,Gardner,Runolfsson,xxxx-xxxx-xxxx-8308,e119fbca-18ca-47ff-8d5d-2f1121b308de,Mon May 09 22:34:47 EDT 2022,Sat May 14 22:27:53 EDT 2022,Standard,SPO-HU-0174-508,Sports,Hunting & Fishing,Tackle Box,3,627.56,8.88,38.53,1853.03,185.303,DistributionCenter_38,90035,90035,Declined,Los Angeles,TO_BE_ADDED,CA,USA,Corporate,low,Yes,Yes,1,9fbca-18ca,653-94-1970;154-23-2932,653-94-1970;154-23-2932,90035,Los Angeles,CA,34.05266,-118.38531,DistributionCenter_38,DistributionCenter_38,Warehouse_13
479-93-1429,Theo,Luettgen,xxxx-xxxx-xxxx-7555,996fce6a-8f0b-4b6e-91de-d5975d521f43,Mon May 09 22:39:32 EDT 2022,Tue May 10 22:34:45 EDT 2022,Next Day,ELE-PH-4216-651,Electronics,Phones,Oppo F1 Series,3,704.49,11.25,14.39,2110.3300000000004,126.61980000000001,DistributionCenter_89,30379,30379,Approved,Atlanta,TO_BE_ADDED,GA,USA,Corporate,medium,No,Yes,3,,757-93-6004;042-56-9576;861-37-6122,757-93-6004;042-56-9576,30379,Atlanta,GA,33.844371,-84.47405,,DistributionCenter_89,Warehouse_16
246-74-1640,Chloe,McKenzie,xxxx-xxxx-xxxx-0416,1c37ac45-e594-4e81-b7dd-fb4b221b021e,Mon May 09 22:39:08 EDT 2022,Wed May 11 22:30:06 EDT 2022,Two Day,FUR-BO-0935-204,Furniture,Bookcases,Lively Bookcase - Wood,2,189.28,12.42,10.85,380.13,64.6221,DistributionCenter_42,90030,90030,Declined,Los Angeles,TO_BE_ADDED,CA,USA,Consumer,Critical,No,Yes,4,7ac45-e594,,,90030,Los Angeles,CA,33.786594,-118.298662,,DistributionCenter_42,Warehouse_14
463-27-1834,Palma,Towne,xxxx-xxxx-xxxx-3741,d3140f9e-19bd-4339-94a5-033a103de027,Mon May 09 22:40:17 EDT 2022,Wed May 11 22:27:45 EDT 2022,Two Day,CLO-SH-6058-065,Clothing,Shorts,Everlane Shorts - Black,4,508.36,6.96,17.87,2022.5300000000002,40.4506,DistributionCenter_60,33163,33163,Approved,Miami,TO_BE_ADDED,FL,USA,Corporate,Critical,No,No,4,40f9e-19bd,168-97-5946,168-97-5946,33163,Miami,FL,25.94497,-80.21452,,DistributionCenter_60,Warehouse_17
691-26-1808,Nina,Haag,xxxx-xxxx-xxxx-2316,f340b10f-4ea8-4aba-9512-133d29541366,Mon May 09 22:37:38 EDT 2022,Tue May 10 22:33:00 EDT 2022,Next Day,CLO-TS-6187-311,Clothing,TShirt,JCrew Tshirt - Salmon,3,78.49,3.14,8.61,229.99999999999994,36.79999999999999,DistributionCenter_19,10115,10115,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,low,No,No,4,,486-17-6509,,10115,New York,NY,40.810906,-73.96375,,DistributionCenter_19,Warehouse_6
728-57-0583,Louisa,Dooley,xxxx-xxxx-xxxx-7880,aaf4a880-3c3c-4aab-bda8-bf39470377a5,Mon May 09 22:31:11 EDT 2022,Wed May 11 22:35:26 EDT 2022,Two Day,GRO-PA-0707-500,Grocery,Pasta,Medium Shells,4,1.37,2.03,0.62,6.890000000000001,0.5512,DistributionCenter_25,10273,10273,Declined,New York,TO_BE_ADDED,NY,USA,Home Office,High,No,No,2,,,,10273,New York,NY,40.780751,-73.977182,,DistributionCenter_25,Warehouse_9
470-53-6078,Saul,Sporer,xxxx-xxxx-xxxx-8906,af54b0da-ea1b-477f-9c6d-393417cd1881,Mon May 09 22:38:50 EDT 2022,Sat May 14 22:28:00 EDT 2022,Standard,FUR-FU-7146-706,Furniture,Furnishings,Study Table Accessories - Dusk,4,281.47,19.31,11.77,1133.42,56.67100000000001,DistributionCenter_35,90033,90033,Approved,Los Angeles,TO_BE_ADDED,CA,USA,Home Office,Critical,No,No,1,,794-82-8184;665-62-1444;477-22-2528,794-82-8184;477-22-2528,90033,Los Angeles,CA,34.050411,-118.21195,,DistributionCenter_35,Warehouse_12
599-11-2730,Tommie,Paucek,xxxx-xxxx-xxxx-0063,af2483ec-4860-4077-a2a9-529d15d73008,Mon May 09 22:38:42 EDT 2022,Tue May 10 22:36:22 EDT 2022,Next Day,FUR-CH-4108-724,Furniture,Chairs,Comfy Office Chair - Dusk,2,117.27,11.52,11.53,234.53,4.6906,DistributionCenter_92,30307,30307,Approved,Atlanta,TO_BE_ADDED,GA,USA,Corporate,low,No,No,0,483ec-4860,794-82-8184,794-82-8184,30307,Atlanta,GA,33.768205,-84.33786,,DistributionCenter_92,Warehouse_17
549-11-2157,Walton,Terry,xxxx-xxxx-xxxx-8905,7021eebc-4d09-4451-8d23-522b597b9741,Mon May 09 22:26:55 EDT 2022,Tue May 10 22:33:34 EDT 2022,Next Day,CLO-SH-7712-971,Clothing,Shorts,Brooks Brothers Shorts - Light Khaki,1,543.51,7.94,14.51,536.94,5.369400000000001,DistributionCenter_90,30309,30309,Approved,Atlanta,TO_BE_ADDED,GA,USA,Home Office,Critical,No,No,4,1eebc-4d09,047-64-7242,,30309,Atlanta,GA,33.794055,-84.38525,,DistributionCenter_90,Warehouse_16
872-18-2896,Antone,Marvin,xxxx-xxxx-xxxx-8153,2a79a1b8-cc17-42ef-8e84-878c2b2b8220,Mon May 09 22:26:15 EDT 2022,Tue May 10 22:34:50 EDT 2022,Next Day,OFF-AR-8418-013,Office Supplies,Art,Office Calendar Maps,2,7.05,1.27,1.71,13.66,1.366,DistributionCenter_58,33158,33158,Approved,Miami,TO_BE_ADDED,FL,USA,Consumer,Critical,No,No,3,,,,33158,Miami,FL,25.637132,-80.31641,,DistributionCenter_58,Warehouse_17
460-19-6286,Brady,Bartoletti,xxxx-xxxx-xxxx-2470,7e1ddf94-93da-4107-aa31-82744f238fa0,Mon May 09 22:39:07 EDT 2022,Tue May 10 22:31:02 EDT 2022,Next Day,CLO-TS-1808-868,Clothing,TShirt,Chicago Bears Tshirt - Dark Blue,5,90.11,4.54,8.75,446.34000000000003,40.1706,DistributionCenter_33,2217,2217,Approved,Boston,TO_BE_ADDED,MA,USA,Corporate,medium,No,No,4,,560-78-0472;267-06-3357,,2217,Boston,MA,42.338947,-70.919635,,DistributionCenter_33,Warehouse_11
445-37-4454,Rory,Feest,xxxx-xxxx-xxxx-1897,1f4d626d-4fb4-4c8a-86d7-1ddc8b55c290,Mon May 09 22:29:19 EDT 2022,Tue May 10 22:37:14 EDT 2022,Next Day,GRO-NU-4432-184,Grocery,Nuts,Peanuts,4,9.04,1.13,2.53,34.76,2.7807999999999997,DistributionCenter_22,10045,10045,Approved,New York,TO_BE_ADDED,NY,USA,Corporate,High,No,No,1,,,,10045,New York,NY,40.70859,-74.008687,,DistributionCenter_22,Warehouse_7
426-83-1534,Jean,Keeling,xxxx-xxxx-xxxx-5430,c154dd74-8395-4816-bdff-a107f0e22efa,Mon May 09 22:27:41 EDT 2022,Tue May 10 22:39:40 EDT 2022,Next Day,GRO-BE-5177-375,Grocery,Beans,Garbanzo Beans,4,2.88,2.77,0.68,13.61,1.0888,DistributionCenter_40,90086,90086,Declined,Los Angeles,TO_BE_ADDED,CA,USA,Corporate,Critical,Yes,No,1,,737-68-2937;384-11-5159;797-78-9624,384-11-5159,90086,Los Angeles,CA,33.786594,-118.298662,,DistributionCenter_40,Warehouse_13
716-19-9862,Tyreek,Torp,xxxx-xxxx-xxxx-8722,30296e8b-92c9-407e-8eab-32429807a560,Mon May 09 22:27:35 EDT 2022,Tue May 10 22:28:43 EDT 2022,Next Day,SPO-AT-6954-847,Sports,Athletic Clothing,Compression Shorts - Yellow,1,46.88,16.81,11.01,52.68000000000001,9.4824,DistributionCenter_19,10196,10196,Approved,New York,TO_BE_ADDED,NY,USA,Corporate,low,No,No,0,,442-68-2447;035-82-5059;837-36-0447,035-82-5059;837-36-0447,10196,New York,NY,40.780751,-73.977182,,DistributionCenter_19,Warehouse_6
445-37-4454,Rory,Feest,xxxx-xxxx-xxxx-1897,733dcab3-eadc-453d-ae2b-d7530821b472,Mon May 09 22:39:47 EDT 2022,Sat May 14 22:37:54 EDT 2022,Standard,SPO-FI-2480-757,Sports,Fitness,Swim Goggles,5,25.52,6.14,36.99,96.74999999999999,12.577499999999999,DistributionCenter_74,75378,75378,Approved,Dallas,TO_BE_ADDED,TX,USA,Consumer,Critical,No,No,3,,347-60-1334;245-49-5736;620-07-5364,347-60-1334;245-49-5736;620-07-5364,75378,Dallas,TX,32.767268,-96.777626,,DistributionCenter_74,Warehouse_20
571-23-2605,Ozzie,Towne,xxxx-xxxx-xxxx-1864,c270d6bb-b4a7-4767-b5c0-19bab9717f65,Mon May 09 22:26:55 EDT 2022,Wed May 11 22:26:40 EDT 2022,Two Day,GRO-BE-6888-648,Grocery,Beans,Black Beans,4,1.78,2.69,0.71,9.1,1.7289999999999999,DistributionCenter_50,33172,33172,Approved,Miami,TO_BE_ADDED,FL,USA,Consumer,Critical,No,No,2,,169-42-6572;377-24-0208;804-34-3980;728-57-0583,169-42-6572;377-24-0208;804-34-3980,33172,Miami,FL,25.786634,-80.36151,,DistributionCenter_50,Warehouse_15
891-37-8233,Celia,Sporer,xxxx-xxxx-xxxx-9290,002d2ae9-2b11-41dc-8531-3b945445d4de,Mon May 09 22:32:38 EDT 2022,Tue May 10 22:32:43 EDT 2022,Next Day,SPO-GO-5425-776,Sports,Golf,Golf Bag - Callaway,3,237.41,28.59,69.5,671.32,127.55080000000001,DistributionCenter_96,30396,30396,Declined,Atlanta,TO_BE_ADDED,GA,USA,Consumer,High,No,Yes,0,,477-48-6040;798-05-0387;535-07-9749,798-05-0387;535-07-9749,30396,Atlanta,GA,33.844371,-84.47405,,DistributionCenter_96,Warehouse_17
246-74-1640,Chloe,McKenzie,xxxx-xxxx-xxxx-0416,b1485ee5-87ae-4f59-b0ee-2e7ea3133065,Mon May 09 22:25:43 EDT 2022,Tue May 10 22:33:08 EDT 2022,Next Day,CLO-TS-1055-556,Clothing,TShirt,JCrew Tshirt - Salmon,2,23.31,3.72,9.17,41.169999999999995,0.8233999999999999,DistributionCenter_2,60660,60660,Approved,Chicago,TO_BE_ADDED,IL,USA,Corporate,Critical,No,No,2,,304-39-7598;247-01-5063;554-44-6288,554-44-6288,60660,Chicago,IL,41.990631,-87.6667,,DistributionCenter_2,Warehouse_1
526-36-0376,Lucile,Raynor,xxxx-xxxx-xxxx-1973,0c383fb2-3cce-4cc1-80de-db45c0074782,Mon May 09 22:31:59 EDT 2022,Wed May 11 22:32:11 EDT 2022,Two Day,ELE-MA-0668-283,Electronics,Machines,Epsilon Card Laser Printer - Red,3,856.34,53.53,59.04,2563.51,487.06690000000003,DistributionCenter_73,75239,75239,Approved,Dallas,TO_BE_ADDED,TX,USA,Home Office,High,No,No,4,,247-86-3567;394-34-4187;678-68-9616,394-34-4187,75239,Dallas,TX,32.767268,-96.777626,,DistributionCenter_73,Warehouse_20
551-12-8402,Troy,Strosin,xxxx-xxxx-xxxx-7675,b45eb159-2436-4ae0-9d7a-a3081be629ac,Mon May 09 22:26:16 EDT 2022,Wed May 11 22:32:08 EDT 2022,Two Day,CLO-TS-1346-306,Clothing,TShirt,Chicago Bears Tshirt - Dark Blue,1,27.13,4.47,7.99,23.61,4.4859,DistributionCenter_33,2204,2204,Approved,Boston,TO_BE_ADDED,MA,USA,Consumer,low,No,No,4,,871-90-3731;320-32-2198;111-43-5009,871-90-3731,2204,Boston,MA,42.338947,-70.919635,,DistributionCenter_33,Warehouse_11
147-98-6350,Stacy,Bogan,xxxx-xxxx-xxxx-3767,1497887c-4905-407a-97bc-ae296a1c7c56,Mon May 09 22:40:06 EDT 2022,Sat May 14 22:32:38 EDT 2022,Standard,GRO-PA-2577-798,Grocery,Pasta,Spagetti,3,1.73,2.57,0.53,7.229999999999999,1.2290999999999999,DistributionCenter_45,90053,90053,Approved,Los Angeles,TO_BE_ADDED,CA,USA,Corporate,High,No,No,1,7887c-4905,042-56-9576;559-53-9556;793-74-4455;487-20-0052,042-56-9576;559-53-9556;487-20-0052,90053,Los Angeles,CA,33.786594,-118.298662,,DistributionCenter_45,Warehouse_14
